flight_id,airline,source,destination,route,departure_time,arrival_time,duration_minutes
AI124,AIR INDIA,CCU,HYD,CCU → HYD,2026-04-17 20:28:41.702,2026-04-18 00:00:41.702,212.0
6F082,INDIGO,BOM,BLR,BOM → BLR,2026-04-17 20:26:41.702,2026-04-17 22:26:41.702,120.0
SJ035,SPICEJET,CCU,DEL,CCU → DEL,2026-04-17 20:15:41.701,2026-04-17 21:15:42.000,60.004983333333335
SJ095,SPICEJET,DEL,MAA,DEL → MAA,2026-04-17 20:09:41.702,2026-04-17 23:13:41.702,184.0
UK230,VISTARA,BLR,BOM,BLR → BOM,2026-04-17 20:02:41.704,2026-04-17 21:35:41.704,93.0
UK171,VISTARA,HYD,CCU,HYD → CCU,2026-04-17 19:59:41.703,2026-04-17 22:53:41.703,174.0
6F147,INDIGO,HYD,MAA,HYD → MAA,2026-04-17 19:57:41.703,2026-04-18 00:31:41.703,274.0
SJ212,UNKNOWN,MAA,BLR,MAA → BLR,2026-04-17 19:49:41.703,2026-04-17 21:44:41.703,115.0
6F080,INDIGO,HYD,MAA,HYD → MAA,2026-04-17 19:47:41.702,2026-04-17 23:13:41.702,206.0
UK049,VISTARA,HYD,BOM,HYD → BOM,2026-04-17 19:47:41.701,2026-04-17 20:32:41.701,45.0
AI152,AIR INDIA,BLR,CCU,BLR → CCU,2026-04-17 19:21:41.703,2026-04-17 20:26:41.703,65.0
AI162,AIR INDIA,MAA,DEL,MAA → DEL,2026-04-17 19:20:41.703,2026-04-17 22:40:41.703,200.0
SJ037,SPICEJET,BLR,BOM,BLR → BOM,2026-04-17 19:14:41.701,2026-04-17 22:31:41.701,197.0
AI172,AIR INDIA,BOM,CCU,BOM → CCU,2026-04-17 19:08:41.703,2026-04-17 19:53:41.703,45.0
UK205,VISTARA,HYD,MAA,HYD → MAA,2026-04-17 18:57:41.703,2026-04-17 21:46:41.703,169.0
AI199,AIR INDIA,HYD,DEL,HYD → DEL,2026-04-17 18:47:41.703,2026-04-17 22:26:41.703,219.0
6F241,INDIGO,DEL,HYD,DEL → HYD,2026-04-17 18:27:41.704,2026-04-17 19:02:41.704,35.0
SJ041,SPICEJET,CCU,HYD,CCU → HYD,2026-04-17 18:24:41.701,2026-04-17 22:59:41.701,275.0
AI064,AIR INDIA,BLR,MAA,BLR → MAA,2026-04-17 18:24:41.701,2026-04-17 20:07:41.701,103.0
UK169,VISTARA,HYD,DEL,HYD → DEL,2026-04-17 18:12:41.703,2026-04-17 23:01:41.703,289.0
UK144,VISTARA,BOM,CCU,BOM → CCU,2026-04-17 18:07:41.703,2026-04-17 20:59:41.703,172.0
AI118,AIR INDIA,HYD,MAA,HYD → MAA,2026-04-17 17:50:41.702,2026-04-17 19:59:41.702,129.0
SJ145,SPICEJET,BLR,HYD,BLR → HYD,2026-04-17 17:41:41.702,2026-04-17 20:38:41.702,177.0
SJ077,SPICEJET,BLR,MAA,BLR → MAA,2026-04-17 17:32:41.701,2026-04-17 19:40:41.701,128.0
AI126,AIR INDIA,MAA,HYD,MAA → HYD,2026-04-17 17:26:41.702,2026-04-17 20:48:41.702,202.0
SJ033,SPICEJET,HYD,DEL,HYD → DEL,2026-04-17 17:26:41.701,2026-04-17 18:51:41.701,85.0
SJ180,SPICEJET,HYD,CCU,HYD → CCU,2026-04-17 17:12:41.703,2026-04-17 22:00:41.703,288.0
6F183,INDIGO,MAA,HYD,MAA → HYD,2026-04-17 17:08:41.703,2026-04-17 19:52:41.703,164.0
AI145,UNKNOWN,DEL,BOM,DEL → BOM,2026-04-17 17:06:41.702,2026-04-17 21:31:41.702,265.0
6F089,INDIGO,DEL,HYD,DEL → HYD,2026-04-17 17:06:41.702,2026-04-17 19:10:41.702,124.0
6F207,INDIGO,BOM,HYD,BOM → HYD,2026-04-17 16:59:41.703,2026-04-17 21:00:41.703,241.0
AI229,AIR INDIA,HYD,MAA,HYD → MAA,2026-04-17 16:48:41.703,2026-04-17 18:40:41.703,112.0
6F223,INDIGO,MAA,BLR,MAA → BLR,2026-04-17 16:47:41.704,2026-04-17 17:21:41.704,34.0
6F116,INDIGO,MAA,CCU,MAA → CCU,2026-04-17 16:43:41.702,2026-04-17 19:02:41.702,139.0
SJ240,SPICEJET,BOM,HYD,BOM → HYD,2026-04-17 16:42:41.704,2026-04-17 20:21:41.704,219.0
SJ184,SPICEJET,CCU,DEL,CCU → DEL,2026-04-17 16:32:41.703,2026-04-17 21:00:41.703,268.0
AI087,AIR INDIA,MAA,DEL,MAA → DEL,2026-04-17 16:32:41.702,2026-04-17 20:30:41.702,238.0
UK148,VISTARA,HYD,BOM,HYD → BOM,2026-04-17 16:31:41.703,2026-04-17 18:43:41.703,132.0
AI210,AIR INDIA,BLR,BOM,BLR → BOM,2026-04-17 16:13:41.703,2026-04-17 18:50:41.703,157.0
6F093,INDIGO,CCU,DEL,CCU → DEL,2026-04-17 16:09:41.702,2026-04-17 20:00:41.702,231.0
SJ080,SPICEJET,CCU,MAA,CCU → MAA,2026-04-17 16:04:41.702,2026-04-17 17:59:41.702,115.0
SJ005,SPICEJET,DEL,MAA,DEL → MAA,2026-04-17 16:03:41.701,2026-04-17 17:24:41.701,81.0
6F040,INDIGO,HYD,CCU,HYD → CCU,2026-04-17 15:52:41.701,2026-04-17 20:33:41.701,281.0
AI212,AIR INDIA,DEL,CCU,DEL → CCU,2026-04-17 15:31:41.703,2026-04-17 20:13:41.703,282.0
AI154,AIR INDIA,HYD,MAA,HYD → MAA,2026-04-17 15:25:41.703,2026-04-17 19:16:41.703,231.0
6F239,INDIGO,CCU,BOM,CCU → BOM,2026-04-17 15:24:41.704,2026-04-17 17:37:41.704,133.0
UK199,VISTARA,BOM,CCU,BOM → CCU,2026-04-17 15:24:41.703,2026-04-17 18:55:41.703,211.0
6F218,INDIGO,BLR,BOM,BLR → BOM,2026-04-17 15:16:41.704,2026-04-17 19:03:41.704,227.0
6F011,INDIGO,MAA,BLR,MAA → BLR,2026-04-17 15:16:41.701,2026-04-17 17:16:42.000,120.00498333333333
UK106,VISTARA,BOM,CCU,BOM → CCU,2026-04-17 15:12:41.702,2026-04-17 17:23:41.702,131.0
UK030,VISTARA,CCU,DEL,CCU → DEL,2026-04-17 15:11:41.701,2026-04-17 19:38:41.701,267.0
6F090,INDIGO,HYD,BLR,HYD → BLR,2026-04-17 15:10:41.702,2026-04-17 19:22:41.702,252.0
AI184,AIR INDIA,BOM,CCU,BOM → CCU,2026-04-17 15:03:41.703,2026-04-17 17:03:42.000,120.00495
SJ232,SPICEJET,MAA,BLR,MAA → BLR,2026-04-17 15:02:41.704,2026-04-17 19:22:41.704,260.0
AI153,AIR INDIA,BOM,CCU,BOM → CCU,2026-04-17 15:02:41.703,2026-04-17 16:30:41.703,88.0
UK101,VISTARA,DEL,HYD,DEL → HYD,2026-04-17 15:00:41.702,2026-04-17 17:43:41.702,163.0
6F200,INDIGO,HYD,DEL,HYD → DEL,2026-04-17 14:54:41.703,2026-04-17 19:41:41.703,287.0
6F162,INDIGO,CCU,BOM,CCU → BOM,2026-04-17 14:50:41.703,2026-04-17 17:44:41.703,174.0
SJ197,SPICEJET,HYD,BLR,HYD → BLR,2026-04-17 14:49:41.703,2026-04-17 17:33:41.703,164.0
AI174,AIR INDIA,DEL,CCU,DEL → CCU,2026-04-17 14:45:41.703,2026-04-17 17:01:41.703,136.0
UK090,VISTARA,HYD,MAA,HYD → MAA,2026-04-17 14:44:41.702,2026-04-17 17:24:41.702,160.0
UK124,VISTARA,MAA,BLR,MAA → BLR,2026-04-17 14:35:41.702,2026-04-17 17:09:41.702,154.0
AI239,AIR INDIA,BOM,HYD,BOM → HYD,2026-04-17 14:33:41.704,2026-04-17 17:47:41.704,194.0
UK002,VISTARA,CCU,MAA,CCU → MAA,2026-04-17 14:28:41.700,2026-04-17 19:20:41.700,292.0
SJ055,SPICEJET,HYD,MAA,HYD → MAA,2026-04-17 14:17:41.701,2026-04-17 17:56:41.701,219.0
UK132,VISTARA,BOM,DEL,BOM → DEL,2026-04-17 14:12:41.702,2026-04-17 16:19:41.702,127.0
6F002,INDIGO,BLR,MAA,BLR → MAA,2026-04-17 14:11:41.700,2026-04-17 17:34:41.700,203.0
UK005,VISTARA,BOM,MAA,BOM → MAA,2026-04-17 14:02:41.701,2026-04-17 18:14:41.701,252.0
6F258,UNKNOWN,BOM,DEL,BOM → DEL,2026-04-17 13:54:41.703,2026-04-17 16:49:41.703,175.0
SJ244,SPICEJET,BLR,DEL,BLR → DEL,2026-04-17 13:51:41.704,2026-04-17 15:39:41.704,108.0
AI075,AIR INDIA,CCU,DEL,CCU → DEL,2026-04-17 13:51:41.702,2026-04-17 16:49:41.702,178.0
AI160,AIR INDIA,MAA,DEL,MAA → DEL,2026-04-17 13:41:41.703,2026-04-17 17:01:41.703,200.0
UK091,VISTARA,CCU,BOM,CCU → BOM,2026-04-17 13:37:41.702,2026-04-17 17:31:41.702,234.0
UK195,VISTARA,HYD,BOM,HYD → BOM,2026-04-17 13:35:41.703,2026-04-17 16:35:41.703,180.0
6F044,INDIGO,DEL,HYD,DEL → HYD,2026-04-17 13:25:41.701,2026-04-17 17:36:41.701,251.0
6F248,INDIGO,DEL,HYD,DEL → HYD,2026-04-17 13:25:41.701,2026-04-17 17:36:41.701,251.0
6F204,INDIGO,DEL,CCU,DEL → CCU,2026-04-17 13:23:41.703,2026-04-17 16:04:41.703,161.0
SJ092,SPICEJET,BLR,MAA,BLR → MAA,2026-04-17 13:19:41.702,2026-04-17 17:56:41.702,277.0
AI119,AIR INDIA,MAA,BLR,MAA → BLR,2026-04-17 13:15:41.702,2026-04-17 15:57:41.702,162.0
AI151,AIR INDIA,MAA,HYD,MAA → HYD,2026-04-17 13:14:41.703,2026-04-17 14:10:41.703,56.0
UK107,VISTARA,HYD,BOM,HYD → BOM,2026-04-17 13:09:41.702,2026-04-17 14:25:41.702,76.0
SJ019,SPICEJET,BLR,DEL,BLR → DEL,2026-04-17 13:07:41.701,2026-04-17 15:56:41.701,169.0
AI052,AIR INDIA,CCU,MAA,CCU → MAA,2026-04-17 13:06:41.701,2026-04-17 15:42:41.701,156.0
SJ177,SPICEJET,BOM,CCU,BOM → CCU,2026-04-17 13:04:41.703,2026-04-17 17:37:41.703,273.0
6F215,INDIGO,DEL,BLR,DEL → BLR,2026-04-17 13:00:41.703,2026-04-17 17:30:41.703,270.0
AI223,AIR INDIA,BOM,CCU,BOM → CCU,2026-04-17 12:53:41.703,2026-04-17 14:42:41.703,109.0
SJ069,SPICEJET,HYD,BLR,HYD → BLR,2026-04-17 12:53:41.701,2026-04-17 14:17:41.701,84.0
6F198,INDIGO,HYD,BLR,HYD → BLR,2026-04-17 12:40:41.703,2026-04-17 17:39:41.703,299.0
AI093,AIR INDIA,BOM,BLR,BOM → BLR,2026-04-17 12:35:41.702,2026-04-17 17:28:41.702,293.0
UK062,VISTARA,HYD,DEL,HYD → DEL,2026-04-17 12:33:41.701,2026-04-17 15:35:41.701,182.0
6F057,INDIGO,MAA,DEL,MAA → DEL,2026-04-17 12:32:41.701,2026-04-17 15:50:41.701,198.0
UK064,VISTARA,BOM,DEL,BOM → DEL,2026-04-17 12:25:41.701,2026-04-17 14:55:41.701,150.0
